date,stadium,home_team,away_team,home_tries,home_penalties,home_conversions,home_drop_goals,away_tries,away_penalties,away_conversions,away_drop_goals
2002-09-22,Valladolid,Spain,Italy,0,1,0,0,7,1,6,0
2002-09-28,Parma,Italy,Romania,1,6,1,0,2,1,2,0
2002-09-28,Windhoek,Namibia,Tunisia,3,3,1,0,2,2,0,1
2002-09-28,Lansdowne Road,Ireland,Georgia,8,3,7,0,2,0,2,0
2002-10-05,Iasi,Romania,Spain,9,2,8,0,0,2,0,0
2002-10-12,Tunis,Tunisia,Namibia,2,4,1,0,1,4,0,0
2002-10-13,Tbilisi,Georgia,Russia,1,4,0,0,1,1,1,1
2002-11-24,Krasnodar,Russia,Spain,3,0,2,1,6,0,4,0
2002-11-30,Port Moresby,Papua New Guinea,Tonga,2,0,2,0,8,1,2,0
2002-12-07,Nuku A'lofa,Tonga,Papua New Guinea,12,1,9,1,2,0,1,0
2003-03-15,Seoul,Korea,Tonga,0,0,0,0,12,1,6,0
2003-03-15,Valence d'Agen,Spain,Tunisia,4,3,2,0,1,3,1,0
2003-03-22,Nuku A'lofa,Tonga,Korea,17,0,17,0,0,0,0,0
2003-04-12,Madrid,Spain,United States of America,1,2,1,0,8,4,5,0
2003-04-27,Fort Lauderdale,United States of America,Spain,8,2,6,0,1,2,1,0
2001-02-03,Rome,Italy,Ireland,3,1,2,0,5,4,2,0
2001-02-03,Millennium Stadium,Wales,England,2,1,1,0,6,2,4,0
2001-02-04,Stade de France,France,Scotland,1,3,1,0,0,2,0,0
2001-02-17,Lansdowne Road,Ireland,France,1,5,1,0,2,1,1,0
2001-02-17,Twickenham,England,Italy,10,4,9,0,2,3,2,0
2001-02-17,Murrayfield,Scotland,Wales,3,3,2,0,1,4,1,3
2001-03-03,Rome,Italy,France,1,4,1,0,3,3,3,0
2001-03-03,Twickenham,England,Scotland,6,1,5,0,0,1,0,0
2001-03-17,Stade de France,France,Wales,2,7,2,0,4,3,4,2
2001-03-17,Murrayfield,Scotland,Italy,1,5,0,1,1,4,1,0
2001-04-07,Twickenham,England,France,6,2,6,0,1,3,1,1
2001-04-08,Rome,Italy,Wales,1,5,0,1,3,4,3,0
2001-09-22,Murrayfield,Scotland,Ireland,4,2,3,0,1,1,1,0
2001-10-13,Millennium Stadium,Wales,Ireland,0,2,0,0,3,5,3,0
2001-10-20,Lansdowne Road,Ireland,England,1,5,0,0,1,3,0,0
2001-07-21,Cape Town,South Africa,New Zealand,0,1,0,0,0,4,0,0
2001-07-28,Pretoria,South Africa,Australia,1,5,0,0,0,5,0,0
2001-08-11,Dunedin,New Zealand,Australia,2,1,1,0,2,3,2,0
2001-08-18,Perth,Australia,South Africa,1,3,0,0,1,3,0,0
2001-08-25,Auckland,New Zealand,South Africa,2,4,2,0,0,5,0,0
2001-09-01,Sydney,Australia,New Zealand,2,5,2,0,2,4,2,0
2001-06-23,Christchurch,New Zealand,Argentina,10,1,7,0,2,3,0,0
2001-11-10,Millennium Stadium,Wales,Argentina,1,3,1,0,2,5,1,1
2001-11-18,Murrayfield,Scotland,Argentina,2,2,0,0,1,6,1,0
2001-06-30,Brisbane,Australia,British and Irish Lions,2,1,0,0,4,1,3,0
2001-07-07,Melbourne,Australia,British and Irish Lions,3,6,1,0,1,3,0,0
2001-07-14,Sydney,Australia,British and Irish Lions,2,5,2,0,2,3,2,0
2001-06-02,Markham,Canada,England,1,1,1,0,4,0,1,0
2001-06-09,Burnaby Lake,Canada,England,2,2,2,0,8,3,5,0
2001-06-16,San Francisco,United States of America,England,3,0,2,0,8,0,4,0
2001-06-16,Johannesburg,South Africa,France,1,6,0,0,2,6,2,0
2001-06-23,Durban,South Africa,France,1,5,0,0,0,4,0,1
2001-06-30,Wellington,New Zealand,France,4,3,4,0,0,4,0,0
2001-06-02,Bucharest,Romania,Ireland,0,1,0,0,4,3,4,0
2001-06-23,Windhoek,Namibia,Italy,3,1,3,0,7,0,7,0
2001-06-30,Port Elizabeth,South Africa,Italy,8,4,4,0,1,3,0,0
2001-07-07,Montevideo,Uruguay,Italy,0,1,0,0,1,3,0,0
2001-07-14,Buenos Aires,Argentina,Italy,4,3,3,1,1,4,0,0
2001-06-16,North Shore City,New Zealand,Samoa,7,3,3,0,0,2,0,0
2001-11-11,Lansdowne Road,Ireland,Samoa,4,3,3,0,1,1,0,0
2001-11-24,L'Aquila,Italy,Samoa,0,3,0,0,1,4,0,0
2001-06-10,Osaka,Japan,Wales,2,0,0,0,10,0,7,0
2001-06-17,Tokyo,Japan,Wales,3,3,3,0,9,0,4,0
2001-09-19,Millennium Stadium,Wales,Romania,11,2,10,0,0,3,0,0
2001-11-17,Twickenham,England,Romania,20,2,14,0,0,0,0,0
2001-11-01,Madrid,Spain,Australia,1,1,1,0,13,1,12,0
2001-11-10,Twickenham,England,Australia,0,5,0,2,2,1,1,0
2001-11-17,Marseille,France,Australia,1,3,0,0,1,2,1,0
2001-11-25,Millennium Stadium,Wales,Australia,1,2,1,0,0,7,0,0
2001-11-10,Treviso,Italy,Fiji,7,7,5,0,1,1,1,0
2001-11-24,Saint-Etienne,France,Fiji,12,1,7,0,1,1,1,0
2001-11-17,Lansdowne Road,Ireland,New Zealand,3,2,1,2,6,0,5,0
2001-11-24,Murrayfield,Scotland,New Zealand,0,2,0,0,3,6,2,0
2001-12-01,Buenos Aires,Argentina,New Zealand,2,2,2,0,2,4,1,0
2001-11-10,Stade de France,France,South Africa,1,5,0,0,1,1,1,0
2001-11-17,Genova,Italy,South Africa,2,3,2,1,8,0,7,0
2001-11-24,Twickenham,England,South Africa,1,7,0,1,0,3,0,0
2001-12-01,Houston,United States of America,South Africa,1,4,0,1,6,1,5,0
2001-11-10,Murrayfield,Scotland,Tonga,4,5,4,0,1,5,0,0
2001-11-17,Millennium Stadium,Wales,Tonga,6,5,3,0,1,0,1,0
2001-03-03,Twickenham,England,Scotland,6,1,5,0,0,1,0,0
2001-06-30,Wellington,New Zealand,France,4,3,4,0,0,4,0,0
2001-06-30,Brisbane,Australia,British and Irish Lions,2,1,0,0,4,1,3,0
2001-07-07,Melbourne,Australia,British and Irish Lions,3,6,1,0,1,3,0,0
2001-07-14,Sydney,Australia,British and Irish Lions,2,5,2,0,2,3,2,0
2001-08-11,Dunedin,New Zealand,Australia,2,1,1,0,2,3,2,0
2001-09-01,Sydney,Australia,New Zealand,2,5,2,0,2,4,2,0
2001-09-22,Murrayfield,Scotland,Ireland,4,2,3,0,1,1,1,0
2001-10-20,Lansdowne Road,Ireland,England,1,5,0,0,1,3,0,0
2001-11-10,Twickenham,England,Australia,0,5,0,2,2,1,1,0
2001-11-17,Marseille,France,Australia,1,3,0,0,1,2,1,0
2001-02-04,Amsterdam,Netherlands,Georgia,0,1,0,0,4,2,3,0
2001-02-04,Madrid,Spain,Russia,1,8,0,0,4,2,2,0
2001-02-04,Lisbon,Portugal,Romania,0,0,0,0,5,6,2,0
2001-02-18,Tbilisi,Georgia,Portugal,6,0,3,0,0,3,0,1
2001-02-18,Seville,Spain,Romania,0,4,0,0,3,2,3,0
2001-02-18,Amsterdam,Netherlands,Russia,2,2,2,0,7,0,3,0
2001-03-04,Krasnodar,Russia,Georgia,3,2,1,0,3,2,2,0
2001-03-04,Constanta,Romania,Netherlands,8,0,6,0,2,1,1,0
2001-03-04,Madrid,Spain,Portugal,3,4,2,0,0,4,0,1
2001-03-18,Rustavi,Georgia,Spain,6,1,5,0,1,1,1,0
2001-03-18,Barlad,Romania,Russia,5,3,4,0,1,2,1,0
2001-03-18,Lisbon,Portugal,Netherlands,2,3,2,0,0,2,0,0
2001-04-07,Bucharest,Romania,Georgia,3,0,1,1,3,4,2,0
2001-04-08,Krasnodar,Russia,Portugal,6,3,3,0,3,2,3,0
2001-04-08,Amsterdam,Netherlands,Spain,2,1,0,0,5,3,1,0
2001-07-14,Windhoek,Namibia,Zimbabwe,2,3,0,0,2,1,1,0
2001-05-13,Tokyo,Japan,Korea,2,5,1,0,2,3,0,0
2001-05-25,Nuku A'lofa,Tonga,Fiji,3,4,2,0,1,6,0,1
2001-06-02,Apia,Samoa,Tonga,2,2,2,0,2,2,1,0
2001-06-09,Suva,Fiji,Samoa,4,1,2,0,5,1,4,0
2001-06-16,Lautoka,Fiji,Tonga,3,2,2,0,2,2,2,0
2001-06-23,Apia,Samoa,Fiji,2,3,0,0,3,1,2,0
2001-06-29,Nuku A'lofa,Tonga,Samoa,2,0,2,0,2,3,2,0
2001-07-03,Tokyo,Canada,Fiji,1,4,0,2,6,4,5,0
2001-07-03,Tokyo,Japan,Samoa,1,1,0,0,7,0,6,0
2001-07-08,Tokyo,Japan,Canada,5,2,4,0,1,0,1,0
2001-07-08,Tokyo,Fiji,Samoa,1,7,1,0,1,4,0,0
2001-05-19,Kingston,Argentina,Uruguay,4,2,3,0,2,5,1,0
2001-05-19,Kingston,Canada,United States of America,1,4,1,0,1,1,1,0
2001-05-23,Hamilton,Argentina,United States of America,7,1,3,0,1,3,1,0
2001-05-23,Hamilton,Canada,Uruguay,1,3,0,0,1,1,0,0
2001-05-26,Markham,United States of America,Uruguay,3,4,2,0,3,3,2,0
2001-05-26,Markham,Canada,Argentina,0,2,0,0,1,2,0,3
2001-10-06,Montevideo,Uruguay,Paraguay,9,1,7,0,1,1,0,0
2001-10-20,Santiago,Chile,Uruguay,4,3,2,0,1,1,1,1
2001-04-12,Buenos Aires,Argentina XV,Uruguay,11,0,7,0,0,0,0,0
2001-11-24,Cardiff Arms Park,Wales A,Uruguay,10,0,8,0,1,4,1,1
2001-09-01,Montevideo,Uruguay,Spain,1,3,0,0,2,1,0,1
2001-10-13,Montevideo,Uruguay,Chile,3,3,1,0,1,0,1,0
2001-11-10,Tbilisi,Georgia,French Universities,3,1,3,0,2,2,2,0
2001-11-18,Tbilisi,Georgia,South Africa A,2,1,2,0,4,1,4,0
2001-04-07,Bucharest,Romania,Georgia,3,0,1,1,3,4,2,0
2002-05-04,Gdynia,Poland,Spain,4,1,2,0,2,1,1,0
2002-05-05,Prague,Czech Republic,Russia,2,2,1,0,5,2,3,0
2002-06-01,Moscow,Russia,Netherlands,9,1,7,1,0,1,0,0
2002-06-01,Apia,Samoa,Fiji,2,2,0,0,1,4,0,0
2002-06-02,Madrid,Spain,Portugal,5,1,3,0,3,2,0,0
2002-06-07,Nuku A'lofa,Tonga,Fiji,3,1,2,0,5,4,5,0
2002-06-15,Nuku A'lofa,Tonga,Samoa,2,2,0,0,4,1,1,0
2002-06-15,Windhoek,Namibia,Madagascar,18,0,11,0,0,0,0,0
2002-06-16,Tokyo,Japan,Korea,13,1,11,0,4,0,2,0
2002-06-22,Nadi,Fiji,Samoa,2,0,1,0,3,1,2,0
2002-06-28,Apia,Samoa,Tonga,3,4,2,0,1,2,1,0
2002-06-29,Markham,Canada,United States of America,2,4,2,0,0,3,0,0
2002-07-06,Nadi,Fiji,Tonga,7,2,3,0,2,1,2,1
2002-07-07,Tokyo,Japan,Chinese Taipei,23,0,20,0,0,1,0,0
2002-07-13,Chicago,United States of America,Canada,1,2,1,0,3,5,3,0
2002-07-14,Seoul,Korea,Japan,3,0,1,0,9,0,5,0
2002-07-21,Tainan,Chinese Taipei,Japan,0,1,0,0,18,0,15,0
2002-07-27,Santiago,Chile,Uruguay,2,0,0,0,0,2,0,0
2002-08-10,Salt Lake City,United States of America,Chile,4,3,3,0,3,1,2,0
2002-08-10,Edmonton,Canada,Uruguay,5,6,4,0,1,2,1,1
2002-08-15,San Francisco,United States of America,Uruguay,3,3,2,0,2,4,1,0
2002-08-17,Calgary,Canada,Chile,2,5,1,0,0,1,0,1
2002-08-24,Montevideo,Uruguay,Canada,2,5,0,0,2,3,2,0
2002-08-24,Santiago,Chile,United States of America,2,3,1,0,1,2,1,0
2002-08-31,Montevideo,Uruguay,United States of America,1,1,1,0,0,3,0,0
2002-08-31,Santiago,Chile,Canada,1,2,0,0,3,4,1,0
2002-09-07,Montevideo,Uruguay,Chile,1,5,1,4,3,2,1,0
2002-09-21,Krasnoyarsk,Russia,Ireland,0,1,0,0,4,3,3,0
2002-09-22,Valladolid,Spain,Italy,0,1,0,0,7,1,6,0
2002-09-28,Parma,Italy,Romania,1,6,1,0,2,1,2,0
2002-09-28,Windhoek,Namibia,Tunisia,3,3,1,0,2,2,0,1
2002-09-28,Lansdowne Road,Ireland,Georgia,8,3,7,0,2,0,2,0
2002-10-05,Iasi,Romania,Spain,9,2,8,0,0,2,0,0
2002-10-12,Tunis,Tunisia,Namibia,2,4,1,0,1,4,0,0
2002-10-13,Tbilisi,Georgia,Russia,1,4,0,0,1,1,1,1
2002-11-24,Krasnodar,Russia,Spain,3,0,2,1,6,0,4,0
2002-11-30,Port Moresby,Papua New Guinea,Tonga,2,0,2,0,8,1,2,0
2002-12-07,Nuku A'lofa,Tonga,Papua New Guinea,12,1,9,1,2,0,1,0
2003-03-15,Seoul,Korea,Tonga,0,0,0,0,12,1,6,0
2003-03-15,Valence d'Agen,Spain,Tunisia,4,3,2,0,1,3,1,0
2003-03-22,Nuku A'lofa,Tonga,Korea,17,0,17,0,0,0,0,0
2003-04-12,Madrid,Spain,United States of America,1,2,1,0,8,4,5,0
2003-04-27,Fort Lauderdale,United States of America,Spain,8,2,6,0,1,2,1,0
2002-02-02,Stade de France,France,Italy,2,7,1,0,0,4,0,0
2002-02-02,Murrayfield,Scotland,England,0,1,0,0,4,1,3,0
2002-02-03,Lansdowne Road,Ireland,Wales,6,6,3,0,1,1,1,0
2002-02-16,Millennium Stadium,Wales,France,3,4,3,0,3,5,2,1
2002-02-16,Twickenham,England,Ireland,6,1,6,0,1,2,0,0
2002-02-16,Rome,Italy,Scotland,0,4,0,0,2,5,2,0
2002-03-02,Stade de France,France,England,2,2,2,0,2,1,1,0
2002-03-02,Millennium Stadium,Wales,Italy,5,3,5,0,2,2,2,0
2002-03-02,Lansdowne Road,Ireland,Scotland,5,4,3,0,1,5,1,0
2002-03-23,Lansdowne Road,Ireland,Italy,3,5,1,0,2,0,2,1
2002-03-23,Twickenham,England,Wales,5,4,5,1,1,1,1,0
2002-03-23,Murrayfield,Scotland,France,1,1,1,0,3,1,2,0
2002-04-06,Stade de France,France,Ireland,5,5,2,0,1,0,0,0
2002-04-06,Millennium Stadium,Wales,Scotland,1,5,1,0,2,5,1,0
2002-04-07,Rome,Italy,England,0,3,0,0,6,1,6,0
2002-07-13,Christchurch,New Zealand,Australia,0,4,0,0,0,2,0,0
2002-07-20,Wellington,New Zealand,South Africa,5,3,2,1,2,1,2,1
2002-07-27,Brisbane,Australia,South Africa,4,4,3,0,4,1,2,0
2002-08-03,Sydney,Australia,New Zealand,2,2,0,0,1,3,0,0
2002-08-10,Durban,South Africa,New Zealand,2,2,2,1,4,2,2,0
2002-08-17,Johannesburg,South Africa,Australia,5,0,4,0,3,3,2,1
2002-06-29,Springs,South Africa,Argentina,6,3,5,0,2,5,2,0
2002-11-16,Rome,Italy,Argentina,0,2,0,0,5,1,4,0
2002-11-23,Lansdowne Road,Ireland,Argentina,1,3,1,0,1,0,1,0
2002-06-22,Buenos Aires,Argentina,England,0,6,0,0,2,4,2,0
2002-06-29,Wellington,New Zealand,Fiji,11,1,5,0,2,2,1,0
2002-11-09,Millennium Stadium,Wales,Fiji,7,5,4,0,2,0,2,0
2002-11-17,Lansdowne Road,Ireland,Fiji,9,3,5,0,2,1,2,0
2002-11-24,Murrayfield,Scotland,Fiji,5,3,1,0,2,4,0,0
2002-06-15,Buenos Aires,Argentina,France,3,2,2,1,3,2,3,0
2002-06-22,Melbourne,Australia,France,2,5,2,0,1,4,0,0
2002-06-29,Sydney,Australia,France,4,2,1,1,3,2,2,0
2002-06-15,Dunedin,New Zealand,Ireland,2,1,1,0,0,1,0,1
2002-06-22,Auckland,New Zealand,Ireland,5,3,3,0,1,0,0,1
2002-06-08,Hamilton,New Zealand,Italy,9,1,8,0,1,1,1,0
2002-06-15,Vancouver,Canada,Scotland,2,4,2,0,3,2,1,0
2002-06-22,San Francisco,United States of America,Scotland,2,3,2,0,10,1,6,0
2002-06-08,Bloemfontein,South Africa,Wales,5,1,3,0,2,2,0,1
2002-06-15,Cape Town,South Africa,Wales,2,3,0,0,1,1,0,0
2002-07-06,Pretoria,South Africa,Samoa,8,2,7,0,3,1,0,0
2002-09-07,Limerick,Ireland,Romania,5,2,4,0,1,1,0,0
2002-11-01,Wrexham,Wales,Romania,4,4,4,0,0,1,0,0
2002-11-09,Murrayfield,Scotland,Romania,5,2,3,0,1,1,1,0
2002-11-02,Buenos Aires,Argentina,Australia,0,2,0,0,1,4,0,0
2002-11-09,Lansdowne Road,Ireland,Australia,0,6,0,0,0,3,0,0
2002-11-16,Twickenham,England,Australia,2,6,2,0,3,4,2,0
2002-11-23,Genova,Italy,Australia,0,1,0,0,5,1,3,0
2002-11-16,Millennium Stadium,Wales,Canada,2,6,2,0,0,6,0,1
2002-11-23,Stade de France,France,Canada,4,3,3,0,0,1,0,0
2002-11-09,Twickenham,England,New Zealand,3,3,2,1,4,0,4,0
2002-11-16,Stade de France,France,New Zealand,2,2,2,0,2,2,2,0
2002-11-23,Millennium Stadium,Wales,New Zealand,2,1,2,0,4,5,4,0
2002-11-09,Marseille,France,South Africa,2,5,1,1,1,1,1,0
2002-11-16,Murrayfield,Scotland,South Africa,2,3,1,0,0,2,0,0
2002-11-23,Twickenham,England,South Africa,7,2,6,0,0,1,0,0
2002-02-02,Murrayfield,Scotland,England,0,1,0,0,4,1,3,0
2002-02-16,Twickenham,England,Ireland,6,1,6,0,1,2,0,0
2002-03-02,Lansdowne Road,Ireland,Scotland,5,4,3,0,1,5,1,0
2002-06-22,Melbourne,Australia,France,2,5,2,0,1,4,0,0
2002-06-29,Sydney,Australia,France,4,2,1,1,3,2,2,0
2002-07-13,Christchurch,New Zealand,Australia,0,4,0,0,0,2,0,0
2002-08-03,Sydney,Australia,New Zealand,2,2,0,0,1,3,0,0
2002-08-17,Johannesburg,South Africa,Australia,5,0,4,0,3,3,2,1
2002-11-16,Twickenham,England,Australia,2,6,2,0,3,4,2,0
2002-11-16,Stade de France,France,New Zealand,2,2,2,0,2,2,2,0
2002-11-09,Lansdowne Road,Ireland,Australia,0,6,0,0,0,3,0,0
2002-11-02,Buenos Aires,Argentina,Australia,0,2,0,0,1,4,0,0
2002-02-03,Tbilisi,Georgia,Netherlands,14,0,9,0,0,0,0,0
2002-02-03,Bucharest,Romania,Portugal,7,1,3,0,1,4,0,0
2002-02-17,Constanta,Romania,Spain,5,1,3,0,2,0,1,0
2002-02-17,Lisbon,Portugal,Georgia,3,2,1,0,4,1,2,0
2002-03-03,Tbilisi,Georgia,Russia,0,4,0,0,0,4,0,0
2002-03-03,Amsterdam,Netherlands,Romania,0,1,0,0,9,0,2,0
2002-03-03,Caldas da Rainha,Portugal,Spain,2,1,0,0,2,0,0,0
2002-03-24,Amsterdam,Netherlands,Portugal,1,2,0,0,5,0,1,0
2002-03-24,Madrid,Spain,Georgia,3,1,0,0,5,1,3,0
2002-04-06,Tbilisi,Georgia,Romania,2,3,2,0,3,2,2,2
2002-04-06,Murcia,Spain,Netherlands,9,2,6,0,0,1,0,0
2002-04-28,Mendoza,Argentina,Uruguay,6,1,1,0,2,2,1,1
2002-05-01,Mendoza,Argentina,Paraguay,24,0,16,0,0,0,0,0
2002-05-01,Mendoza,Chile,Uruguay,2,2,0,0,3,6,0,0
2002-05-04,Mendoza,Argentina,Chile,9,0,6,0,1,2,1,0
2002-05-04,Mendoza,Paraguay,Uruguay,0,2,0,0,12,1,9,0
2002-09-28,Windhoek,Namibia,Tunisia,3,3,1,0,2,2,0,1
2002-10-12,Tunis,Tunisia,Namibia,2,4,1,0,1,4,0,0
2002-10-13,Ulsan,Korea,Japan,6,1,6,0,5,1,3,0
2002-05-26,Kumagaya,Japan,Tonga,5,0,2,0,6,1,4,0
2002-04-06,Tbilisi,Georgia,Romania,2,3,2,0,3,2,2,2
2002-05-04,Gdynia,Poland,Spain,4,1,2,0,2,1,1,0
2002-05-05,Prague,Czech Republic,Russia,2,2,1,0,5,2,3,0
2002-06-01,Moscow,Russia,Netherlands,9,1,7,1,0,1,0,0
2002-06-01,Apia,Samoa,Fiji,2,2,0,0,1,4,0,0
2002-06-02,Madrid,Spain,Portugal,5,1,3,0,3,2,0,0
2002-06-07,Nuku A'lofa,Tonga,Fiji,3,1,2,0,5,4,5,0
2002-06-15,Nuku A'lofa,Tonga,Samoa,2,2,0,0,4,1,1,0
2002-06-15,Windhoek,Namibia,Madagascar,18,0,11,0,0,0,0,0
2002-06-16,Tokyo,Japan,Korea,13,1,11,0,4,0,2,0
2002-06-22,Nadi,Fiji,Samoa,2,0,1,0,3,1,2,0
2002-06-28,Apia,Samoa,Tonga,3,4,2,0,1,2,1,0
2002-06-29,Markham,Canada,United States of America,2,4,2,0,0,3,0,0
2002-07-06,Nadi,Fiji,Tonga,7,2,3,0,2,1,2,1
2002-07-07,Tokyo,Japan,Chinese Taipei,23,0,20,0,0,1,0,0
2002-07-13,Chicago,United States of America,Canada,1,2,1,0,3,5,3,0
2002-07-14,Seoul,Korea,Japan,3,0,1,0,9,0,5,0
2002-07-21,Tainan,Chinese Taipei,Japan,0,1,0,0,18,0,15,0
2002-07-27,Santiago,Chile,Uruguay,2,0,0,0,0,2,0,0
2002-08-10,Salt Lake City,United States of America,Chile,4,3,3,0,3,1,2,0
2002-08-10,Edmonton,Canada,Uruguay,5,6,4,0,1,2,1,1
2002-08-15,San Francisco,United States of America,Uruguay,3,3,2,0,2,4,1,0
2002-08-17,Calgary,Canada,Chile,2,5,1,0,0,1,0,1
2002-08-24,Montevideo,Uruguay,Canada,2,5,0,0,2,3,2,0
2002-08-24,Santiago,Chile,United States of America,2,3,1,0,1,2,1,0
2002-08-31,Montevideo,Uruguay,United States of America,1,1,1,0,0,3,0,0
2002-08-31,Santiago,Chile,Canada,1,2,0,0,3,4,1,0
2002-09-07,Montevideo,Uruguay,Chile,1,5,1,4,3,2,1,0
2002-09-21,Krasnoyarsk,Russia,Ireland,0,1,0,0,4,3,3,0
2002-09-22,Valladolid,Spain,Italy,0,1,0,0,7,1,6,0
2002-09-28,Parma,Italy,Romania,1,6,1,0,2,1,2,0
2002-09-28,Windhoek,Namibia,Tunisia,3,3,1,0,2,2,0,1
2002-09-28,Lansdowne Road,Ireland,Georgia,8,3,7,0,2,0,2,0
2002-10-05,Iasi,Romania,Spain,9,2,8,0,0,2,0,0
2002-10-12,Tunis,Tunisia,Namibia,2,4,1,0,1,4,0,0
2002-10-13,Tbilisi,Georgia,Russia,1,4,0,0,1,1,1,1
2002-11-24,Krasnodar,Russia,Spain,3,0,2,1,6,0,4,0
2002-11-30,Port Moresby,Papua New Guinea,Tonga,2,0,2,0,8,1,2,0
2002-12-07,Nuku A'lofa,Tonga,Papua New Guinea,12,1,9,1,2,0,1,0
2003-03-15,Seoul,Korea,Tonga,0,0,0,0,12,1,6,0
2003-03-15,Valence d'Agen,Spain,Tunisia,4,3,2,0,1,3,1,0
2003-03-22,Nuku A'lofa,Tonga,Korea,17,0,17,0,0,0,0,0
2003-04-12,Madrid,Spain,United States of America,1,2,1,0,8,4,5,0
2003-04-27,Fort Lauderdale,United States of America,Spain,8,2,6,0,1,2,1,0
2003-02-15,Rome,Italy,Wales,3,1,3,2,3,1,2,0
2003-02-15,Twickenham,England,France,1,5,1,1,3,0,1,0
2003-02-16,Murrayfield,Scotland,Ireland,0,2,0,0,3,5,3,0
2003-02-22,Rome,Italy,Ireland,1,2,1,0,5,2,3,0
2003-02-22,Millennium Stadium,Wales,England,0,3,0,0,2,2,2,2
2003-02-23,Stade de France,France,Scotland,4,4,3,0,0,1,0,0
2003-03-08,Lansdowne Road,Ireland,France,0,4,0,1,0,4,0,0
2003-03-08,Murrayfield,Scotland,Wales,3,3,3,0,3,1,2,0
2003-03-09,Twickenham,England,Italy,6,0,5,0,1,0,0,0
2003-03-22,Millennium Stadium,Wales,Ireland,3,0,3,1,2,4,0,1
2003-03-22,Twickenham,England,Scotland,4,4,4,0,0,3,0,0
2003-03-23,Rome,Italy,France,4,1,2,0,7,2,6,0
2003-03-29,Stade de France,France,Wales,3,4,3,0,1,0,0,0
2003-03-29,Murrayfield,Scotland,Italy,4,3,2,0,3,2,2,0
2003-03-30,Lansdowne Road,Ireland,England,0,1,0,1,5,1,4,2
2003-07-12,Cape Town,South Africa,Australia,2,4,2,0,3,0,2,1
2003-07-19,Pretoria,South Africa,New Zealand,1,2,1,1,7,3,4,0
2003-07-26,Sydney,Australia,New Zealand,3,2,0,0,7,3,3,0
2003-08-02,Brisbane,Australia,South Africa,2,5,2,0,0,3,0,0
2003-08-09,Dunedin,New Zealand,South Africa,1,4,1,0,1,2,0,0
2003-08-16,Auckland,New Zealand,Australia,2,3,1,0,1,4,0,0
2003-10-10,Sydney,Australia,Argentina,2,4,1,0,1,1,0,0
2003-10-11,Melbourne,Italy,New Zealand,1,0,1,0,11,1,6,0
2003-10-11,Gosford,Ireland,Romania,5,4,4,0,2,1,2,0
2003-10-11,Brisbane,Fiji,France,2,2,1,0,7,6,4,0
2003-10-11,Perth,South Africa,Uruguay,12,0,6,0,0,2,0,0
2003-10-12,Melbourne,Canada,Wales,1,0,1,1,5,2,5,0
2003-10-12,Townsville,Japan,Scotland,1,2,0,0,5,1,2,0
2003-10-12,Perth,England,Georgia,12,2,9,0,0,2,0,0
2003-10-15,Brisbane,Fiji,United States of America,1,4,1,0,2,2,1,0
2003-10-15,Canberra,Italy,Tonga,3,5,3,0,2,0,1,0
2003-10-15,Perth,Samoa,Uruguay,10,0,5,0,2,1,0,0
2003-10-17,Melbourne,Canada,New Zealand,0,2,0,0,10,0,9,0
2003-10-18,Brisbane,Australia,Romania,13,1,11,0,1,1,0,0
2003-10-18,Townsville,France,Japan,6,3,6,0,2,5,2,0
2003-10-18,Perth,England,South Africa,1,4,1,2,0,2,0,0
2003-10-19,Canberra,Tonga,Wales,3,1,1,0,2,4,1,1
2003-10-19,Sydney,Ireland,Namibia,10,0,7,0,1,0,1,0
2003-10-19,Perth,Georgia,Samoa,0,2,0,1,6,2,5,0
2003-10-20,Brisbane,Scotland,United States of America,5,2,4,0,0,5,0,0
2003-10-21,Canberra,Canada,Italy,1,3,0,0,1,4,1,0
2003-10-22,Sydney,Argentina,Romania,7,1,6,0,0,1,0,0
2003-10-23,Townsville,Fiji,Japan,5,4,2,0,1,1,1,1
2003-10-24,Brisbane,New Zealand,Tonga,13,0,13,0,1,0,1,0
2003-10-24,Sydney,Georgia,South Africa,1,4,1,0,7,1,4,0
2003-10-25,Adelaide,Australia,Namibia,22,0,16,0,0,0,0,0
2003-10-25,Canberra,Italy,Wales,0,5,0,0,3,2,3,0
2003-10-25,Sydney,France,Scotland,5,4,4,2,0,3,0,0
2003-10-26,Adelaide,Argentina,Ireland,0,3,0,2,1,3,1,0
2003-10-26,Melbourne,England,Samoa,4,2,3,1,1,5,1,0
2003-10-27,Gosford,Japan,United States of America,2,4,2,0,5,2,4,0
2003-10-28,Sydney,Georgia,Uruguay,0,4,0,0,3,1,3,0
2003-10-29,Wollongong,Canada,Tonga,2,4,1,0,1,0,1,0
2003-10-30,Launceston,Namibia,Romania,1,0,1,0,5,2,3,0
2003-10-31,Wollongong,France,United States of America,5,3,2,1,2,0,2,0
2003-11-01,Sydney,Fiji,Scotland,2,2,2,0,1,5,1,0
2003-11-01,Brisbane,Samoa,South Africa,1,1,1,0,8,1,7,1
2003-11-01,Melbourne,Australia,Ireland,1,3,0,1,1,2,1,1
2003-11-02,Brisbane,England,Uruguay,17,0,13,0,1,2,1,0
2003-11-02,Sydney,New Zealand,Wales,8,1,5,0,4,3,4,0
